Symbol,Company Name,Exchange
PCL,PROSPECT CONSUMER PRODUCTS LIMITED,BSE
PSUBNKIETF,ICICI Prudential Mutual Fund,BSE
SUDARSHAN,SUDARSHAN PHARMA INDUSTRIES LIMITED,BSE
GSLSU,Global Surfaces Limited,BSE
LABELKRAFT,LABELKRAFT TECHNOLOGIES LIMITED,BSE
BRIGHT,Bright Outdoor Media Limited,BSE
COMMAND,Command Polymers Limited,BSE
DEVLAB,Dev Labtech Venture Limited,BSE
AXSENSEX,Axis Mutual Fund,BSE
LOWVOL,Mirae Asset Mutual Fund,BSE
JAFINANCE,J.A. Finance Limited,BSE
USK,Udayshivakumar infra Limited,BSE
MAIDEN,Maiden Forgings Limited,BSE
EXHICON,Exhicon Events Media Solutions Limited,BSE
AVALON,Avalon Technologies Limited,BSE
SANCODE,Sancode Technologies Limited,BSE
BLAL,BEML Land Assets Limited,BSE
RHL,ROBUST HOTELS LIMITED,BSE
RETINA,Retina Paints Limited,BSE
MANKIND,Mankind Pharma Limited,BSE
INNOKAIZ,INNOKAIZ INDIA LIMITED,BSE
AVG,AVG Logistics Limited,BSE
ATALREAL,Atal Realtech Limited,BSE
PIGL,Power & Instrumentation (Gujarat) Limited,BSE
SWATIPRO,Swati Projects Limited,BSE
PAVNAIND,Pavna Industries Limited,BSE
HSIL,Hemant Surgical Industries Limited,BSE
SIGMA,SIGMA SOLVE LIMITED,BSE
GHCLTEXTIL,GHCL Textiles Limited,BSE
MKPL,M.K.Proteins Limited,BSE
CFF,CFF FLUID CONTROL LIMITED,BSE
COMRADE,Comrade Appliances Limited,BSE
IKIO,IKIO Technologies Limited,BSE
SONALIS,Sonalis Consumer Products Limited,BSE
BIZOTIC,Bizotic Commercial Limited,BSE
ASIAN,Asian Warehousing Limited,BSE
COSMICCRF,Cosmic CRF Limited,BSE
HMAAGRO,HMA Agro Industries Limited,BSE
URAVIDEF,Uravi Defence and Technology Limited,BSE
VEEFIN,VEEFIN SOLUTIONS LIMITED,BSE
IDEAFORGE,IDEAFORGE TECHNOLOGY LIMITED,BSE
CYIENTDLM,Cyient DLM Limited,BSE
MACIND,Machhar Industries Limited,BSE
ITADD,DSP Mutual Fund,BSE
SENCO,Senco Gold Limited,BSE
ALPHAIND,ALPHALOGIC INDUSTRIES LIMITED,BSE
ACCELERATE,ACCELERATEBS INDIA LIMITED,BSE
KAKA,Kaka Industries Limited,BSE
JIOFIN,Jio Financial Services Limited,BSE
AHASOLAR,AHASOLAR TECHNOLOGIES LIMITED,BSE
UTKARSHBNK,UTKARSH SMALL FINANCE BANK LIMITED,BSE
ASARFI,ASARFI HOSPITAL LIMITED,BSE
BANKETF,Mirae Asset Mutual Fund,BSE
NETWEB,NETWEB TECHNOLOGIES INDIA LIMITED,BSE
SENSEXADD,DSP Mutual Fund,BSE
PSUBANKADD,DSP Mutual Fund,BSE
PVTBANKADD,DSP Mutual Fund,BSE
YATHARTH,YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,BSE
NIITMTS,NIIT Learning Systems Limited,BSE
KHAZANCHI,Khazanchi Jewellers Limited,BSE
ATL,Allcargo Terminals Limited,BSE
TREL,Transindia Real Estate Limited,BSE
QUAL30IETF,ICICI Prudential Mutual Fund,BSE
REDTAPE,REDTAPE Limited,BSE
VLEGOV,VL E-Governance & IT Solutions Limited,BSE
SBFC,SBFC Finance Limited,BSE
CONCORDBIO,Concord Biotech Limited,BSE
DPWIRES,D.P. WIRES LIMITED,BSE
SHELTER,SHELTER PHARMA LIMITED,BSE
TVSSCS,TVS Supply Chain Solutions Limited,BSE
PYRAMID,Pyramid Technoplast Limited,BSE
SHOORA,Shoora Designs Limited,BSE
BONDADA,Bondada Engineering Limited,BSE
AEROFLEX,Aeroflex Industries Limited,BSE
VPRPL,VISHNU PRAKASH R PUNGLIA LIMITED,BSE
MIDCAPBETA,UTI Mutual Fund,BSE
SHRAAITECH,Shradha AI Technologies Limited,BSE
RISHABH,Rishabh Instruments Limited,BSE
RATNAVEER,Ratnaveer Precision Engineering Limited,BSE
KAHAN,Kahan Packaging Limited,BSE
JLHL,Jupiter Life Line Hospitals Limited,BSE
RRKABEL,R R KABEL LIMITED,BSE
QUESTFLOW,QUEST FLOW CONTROLS LIMITED,BSE
EMSLIMITED,EMS LIMITED,BSE
SAMHI,Samhi Hotels Limited,BSE
ZAGGLE,ZAGGLE PREPAID OCEAN SERVICES LIMITED,BSE
SOUTHWEST,South West Pinnacle Exploration Limited,BSE
NUVAMA,Nuvama Wealth Management Limited,BSE
KALAMANDIR,Sai Silks (Kalamandir) Limited,BSE
SIGNATURE,SIGNATUREGLOBAL (INDIA) LIMITED,BSE
TECHKGREEN,TECHKNOWGREEN SOLUTIONS LIMITED,BSE
YATRA,YATRA ONLINE LIMITED,BSE
ARCL,ARCL Organics Ltd,BSE
JSWINFRA,JSW Infrastructure Limited,BSE
MVGJL,MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,BSE
UDS,Updater Services Limited,BSE
ORGANICREC,ORGANIC RECYCLING SYSTEMS LIMITED,BSE
VALIANTLAB,Valiant Laboratories Limited,BSE
SENSEXETF,Mirae Asset Mutual Fund,BSE
CCAL,CITY CROPS AGRO LIMITED,BSE
SUNITATOOL,Sunita Tools Limited,BSE
VIVAA,Vivaa Tradecom Limited,BSE
PLAZACABLE,Plaza Wires Limited,BSE
IRMENERGY,IRM ENERGY LIMITED,BSE
ITETF,Mirae Asset Mutual Fund,BSE
ALPHAETF,Mirae Asset Mutual Fund,BSE
MAXESTATES,Max Estates Limited,BSE
BLUEJET,Blue Jet Healthcare Limited,BSE
VPL,Vrundavan Plantation Limited,BSE
CELLO,Cello World Limited,BSE
KKSHL,KK Shah Hospitals Limited,BSE
HONASA,Honasa Consumer Limited,BSE
MISHDESIGN,Mish Designs Limited,BSE
ESAFSFB,ESAF Small Finance Bank Ltd,BSE
PROTEAN,Protean eGov Technologies Limited,BSE
ASKAUTOLTD,ASK Automotive Limited,BSE
KALYANI,Kalyani Cast-Tech Limited,BSE
ARROWHEAD, Arrowhead Seperation Engineering Limited,BSE
IREDA,Indian Renewable Energy Development Agency Limited,BSE
FEDFINA,Fedbank Financial Services Limited,BSE
TATATECH,Tata Technologies Limited,BSE
GANDHAR,Gandhar Oil Refinery (India) Limited,BSE
FLAIR,Flair Writing Industries Limited,BSE
SPL,Swashthik Plascon Limited,BSE
DEEPAKCHEM,DEEPAK CHEMTEX LIMITED,BSE
AMIC,Amic Forging Limited,BSE
BAJEL,Bajel Projects Limited,BSE
INDIASHLTR,India Shelter Finance Corporation Limited,BSE
DOMS,DOMS Industries Limited,BSE
INOXINDIA,INOX India Limited,BSE
SIYARAM,Siyaram Recycling Industries Limited,BSE
BENCHMARK,Benchmark Computer Solutions Limited,BSE
MOTISONS,Motisons Jewellers Limited,BSE
SURAJEST,Suraj Estate Developers Limited,BSE
MUTHOOTMF,Muthoot Microfin Limited,BSE
SMARITIME,Sahara Maritime Limited,BSE
HAPPYFORGE,Happy Forgings Limited,BSE
MUFTI,Credo Brands Marketing Limited,BSE
SHANTIDENM,SHANTI SPINTEX LIMITED,BSE
RBZJEWEL,RBZ Jewellers Limited,BSE
AZAD,Azad Engineering Limited,BSE
SUNCLAY,SUNDARAM-CLAYTON LIMITED,BSE
INNOVACAP,INNOVA CAPTAB LIMITED,BSE
AIKPIPES,AIK Pipes and Polymers Limited,BSE
MCPL,Manoj Ceramic Limited,BSE
SBVCL,Shri Balaji Valve Components Limited,BSE
DIGIDRIVE,DIGIDRIVE DISTRIBUTORS LIMITED,BSE
SHILINDORE,Sayaji Hotels (Indore) Limited,BSE
JYOTICNC,Jyoti CNC Automation Limited,BSE
SWANAGRO,New Swan Multitech Limited,BSE
SHREE,Shree Marutinandan Tubes Limited,BSE
MEDIASSIST,Medi Assist Healthcare Services Limited,BSE
SHPLPUNE,Sayaji Hotels (Pune) Limited,BSE
QLL,Qualitek Labs Limited,BSE
NIFTYBETF,Bajaj Finserv Mutual Fund,BSE
BANKBETF,Bajaj Finserv Mutual Fund,BSE
EUPHORIAIT,Euphoria Infotech (India) Limited,BSE
EPACK,EPACK Durable Limited,BSE
NOVAAGRI,Nova Agritech Limited,BSE
BRISK,Brisk Technovision Limited,BSE
ITBETA,UTI Mutual Fund,BSE
HARSHDEEP,HARSHDEEP HORTICO LIMITED,BSE
MCFL,Mayank Cattle Food Limited,BSE
BLSE,BLS E-Services Limited,BSE
GPSL,Gabriel Pet Straps Limited,BSE
HEALTHADD,DSP Mutual Fund,BSE
HDFCPSUBK,HDFC Mutual Fund,BSE
PARKHOTELS,Apeejay Surrendra Park Hotels Limited,BSE
JGTL,JASCH GAUGING TECHNOLOGIES LIMITED,BSE
SIGNPOST,Signpost India Limited,BSE
JSFB,JANA SMALL FINANCE BANK LIMITED,BSE
RPTECH,Rashi Peripherals Limited,BSE
CAPITALSFB,Capital Small Finance Bank Ltd,BSE
RUDRAGAS,Rudra Gas Enterprise Limited,BSE
ENTERO,Entero Healthcare Solutions Limited,BSE
LICNMID100,LIC Mutual Fund,BSE
VSTL,VIBHOR STEEL TUBES LIMITED,BSE
JUNIPER,Juniper Hotels Limited,BSE
SMALLCAP,Mirae Asset Mutual Fund,BSE
GPTHEALTH,GPT Healthcare Limited,BSE
EXICOM,EXICOM TELE-SYSTEMS LIMITED,BSE
PLATIND,Platinum Industries Limited,BSE
MUKKA,Mukka Proteins Limited,BSE
RKSWAMY,R K Swamy Limited,BSE
JGCHEM,J.G.Chemicals Limited,BSE
KOURA,KOURA FINE DIAMOND JEWELRY LIMITED,BSE
GOPAL,Gopal Snacks Limited,BSE
PESB,Pune E - Stock Broking Limited,BSE
SCILAL,Shipping Corporation of India Land and Assets Limited,BSE
ROYAL,Royal Sense Limited,BSE
PVSL,Popular Vehicles and Services Limited,BSE
KRYSTAL,KRYSTAL INTEGRATED SERVICES LIMITED,BSE
KPGEL,KP GREEN ENGINEERING LIMITED,BSE
CHATHA,CHATHA FOODS LIMITED,BSE
GCONNECT,Gconnect Logitech and Supply Chain Limited,BSE
VRUDDHI,Vruddhi Engineering Works Limited,BSE
SRM,SRM CONTRACTORS LIMITED,BSE
JAYKAILASH,Jay Kailash Namkeen Limited,BSE
DPABHUSHAN,D P ABHUSHAN LIMITED,BSE
BHARTIHEXA,Bharti Hexacom Limited,BSE
GVL,Greenhitech Ventures Limited,BSE
FAALCON,Faalcon Concepts Limited,BSE
SHIVAM,SHIVAM CHEMICALS LIMITED,BSE
EMMFORCE,EMMFORCE AUTOTECH LIMITED,BSE
JNKINDIA,JNK India Limited,BSE
VARYAA,VARYAA CREATIONS LIMITED,BSE
AMKAY,Amkay Products Limited,BSE
DKUAL,Dolphin Kitchen Utencils and Appliances Limited,BSE
STAL,Storage Technologies and Automation Limited,BSE
INDGN,Indegene Limited,BSE
FTL,Finelistings Technologies Limited,BSE
TBOTEK,TBO TEK LIMITED,BSE
TGIF,TGIF AGRIBUSINESS LIMITED,BSE
AADHARHFC,Aadhar Housing Finance Limited,BSE
AZTEC,Aztec Fluids & Machinery Limited,BSE
PIOTEX,PIOTEX INDUSTRIES LIMITED,BSE
GODIGIT,Go Digit General Insurance Limited,BSE
MIDSMALL,Mirae Asset Mutual Fund,BSE
AWFIS,Awfis Space Solutions Limited,BSE
ASSOCIATED,Associated Coaters Limited,BSE
BOROSCI,Borosil Scientific Limited,BSE
ADTECH,ADTECH SYSTEMS LIMITED,BSE
TOTEM,Forbes Precision Tools and Machine Parts Limited,BSE
KRONOX,KRONOX LAB SCIENCES LIMITED,BSE
MAGENTA,Magenta Lifecare Limited,BSE
SATTRIX,SATTRIX INFORMATION SECURITY LIMITED,BSE
3CIT,3C IT Solutions and Telecoms (India) Limited,BSE
PURPLEFIN,Purple Finance Limited,BSE
IXIGO,Le Travenues Technology Limited,BSE
MID150CASE,Zerodha Mutual Fund,BSE
TOP100CASE,Zerodha Mutual Fund,BSE
COTFAB,United Cotfab Limited,BSE
BBNPNBETF,BARODA BNP PARIBAS MUTUAL FUND,BSE
RETAIL,JHS SVENDGAARD RETAIL VENTURES LIMITED,BSE
DEEDEV,DEE DEVELOPMENT ENGINEERS LIMITED,BSE
GEMENVIRO,GEM Enviro Management Limited,BSE
AFIL,Akme Fintrade (India) Limited,BSE
DFPL,DINDIGUL FARM PRODUCT LIMITED,BSE
STANLEY,STANLEY LIFESTYLES LIMITED,BSE
ABDL,Allied Blenders and Distillers Limited,BSE
VRAJ,VRAJ IRON AND STEEL LIMITED,BSE
NPL,National Peroxide Limited,BSE
RELIABLE,Reliable Data Services Limited,BSE
BANSALWIRE,Bansal Wire Industries Limited,BSE
EMCURE,Emcure Pharmaceuticals Limited,BSE
EVINDIA,Mirae Asset Mutual Fund,BSE
ACLD,AELEA COMMODITIES LIMITED,BSE
THREEMPAPE,THREE M PAPER BOARDS LIMITED,BSE
SBINEQWETF,SBI Mutual Fund,BSE
OILIETF,ICICI Prudential Mutual Fund,BSE
SANSTAR,SANSTAR LIMITED,BSE
ABSLPSE,Aditya Birla Sun Life Mutual Fund,BSE
VVIPIL,VVIP Infratech Limited,BSE
CTLLAB,Clinitech Laboratory Limited,BSE
KIZI,Kizi Apparels Limited,BSE
AKUMS,Akums Drugs and Pharmaceuticals Limited,BSE
CEIGALL,Ceigall India Limited,BSE
AFCOM,Afcom Holdings Limited,BSE
OLAELEC,Ola Electric Mobility Limited,BSE
FIRSTCRY,Brainbees Solutions Limited,BSE
UNIECOM,UNICOMMERCE ESOLUTIONS LIMITED,BSE
METALIETF,ICICI Prudential Mutual Fund,BSE
SSDL,SARASWATI SAREE DEPOT LIMITED,BSE
BROACH,BROACH LIFECARE HOSPITAL LIMITED,BSE
INTERARCH,Interarch Building Solutions Limited,BSE
MFML,Mahalaxmi Fabric Mills Limited,BSE
GLOBALE,Globale Tessile Limited,BSE
ORIENTTECH,Orient Technologies Limited,BSE
RAL,Resourceful Automobile Limited,BSE
RAPID,RAPID MULTIMODAL LOGISTICS LIMITED,BSE
PREMIERENE,Premier Energies Limited,BSE
ECOSMOBLTY,ECOS (India) Mobility & Hospitality Limited,BSE
RAYMONDLSL,Raymond Lifestyle Limited,BSE
MULTICAP,Mirae Asset Mutual Fund,BSE
TRAVELS,Travels & rentals Limited,BSE
STYLEBAAZA,Baazar Style Retail Limited,BSE
GALAPREC,Gala Precision Engineering Limited,BSE
NHL,Naturewings Holidays Limited,BSE
RVTH,Revathi Equipment India Limited,BSE
TOP10ADD,DSP Mutual Fund,BSE
MCEL,MACH CONFERENCES AND EVENTS LIMITED,BSE
BALAJEE,SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,BSE
SANOFICONR,Sanofi Consumer Healthcare India Limited,BSE
SSL,Share Samadhan Limited,BSE
BAJAJHFL,Bajaj Housing Finance Limited,BSE
KROSS,Kross Limited,BSE
TOLINS,Tolins Tyres Limited,BSE
PNGJL,P N GADGIL JEWELLERS LIMITED,BSE
SAFE,Sodhani Academy of Fintech Enablers Limited,BSE
WCIL,Western Carriers (India) Limited,BSE
PFL,POPULAR FOUNDATIONS LIMITED,BSE
NORTHARC,Northern Arc Capital Ltd.,BSE
ARKADE,ARKADE DEVELOPERS LIMITED,BSE
MANBA,Manba Finance Limited,BSE
KRN,KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,BSE
DIFFNKG,Diffusion Engineers Limited,BSE
NEXXUS,Nexxus Petro Industries Limited,BSE
BANKPSU,Mirae Asset Mutual Fund,BSE
SUBAM,SUBAM PAPERS LIMITED,BSE
METAL,Mirae Asset Mutual Fund,BSE
NPFL,NEOPOLITAN PIZZA AND FOODS LIMITED,BSE
KGVL,Khyati Global Ventures Limited,BSE
GARUDA,Garuda Construction and Engineering Limited,BSE
SHIVTEXCHEM,SHIV TEXCHEM LIMITED,BSE
MGEL,MANGALAM GLOBAL ENTERPRISE LIMITED,BSE
HYUNDAI,HYUNDAI MOTOR INDIA LIMITED,BSE
VAL30IETF,ICICI Prudential Mutual Fund,BSE
DBEIL,Deepak Builders and Engineers India Limited,BSE
WAAREEENER,Waaree Energies Limited,BSE
OCCLLTD,OCCL Limited,BSE
GODAVARIB,Godavari Biorefineries Limited,BSE
AFCONS,Afcons Infrastructure Limited,BSE
ABINFRA,A B INFRABUILD LIMITED,BSE
SAGILITY,Sagility Limited,BSE
ACMESOLAR,ACME Solar Holdings Limited,BSE
SWIGGY,SWIGGY LIMITED,BSE
NIVABUPA,NIVA BUPA HEALTH INSURANCE COMPANY LIMITED,BSE
MANGALCOMP,Mangal Compusolution Limited,BSE
BLACKBUCK,BlackBuck Limited,BSE
NTPCGREEN,NTPC GREEN ENERGY LIMITED,BSE
EIEL,ENVIRO INFRA ENGINEERS LIMITED,BSE
RAJESH,RAJESH POWER SERVICES LIMITED ,BSE
ONESOURCE,Onesource Specialty Pharma Limited,BSE
SURAKSHA,SURAKSHA DIAGNOSTIC LIMITED,BSE
ROSSTECH,Rossell Techsys Limited,BSE
NISUS,NISUS FINANCE SERVICES CO LIMITED,BSE
ODIGMA,Odigma Consultancy Solutions Limited,BSE
INNOVANA,Innovana Thinklabs Limited,BSE
TTC,TOSS THE COIN LIMITED,BSE
JUNGLECAMP,JUNGLE CAMPS INDIA LIMITED,BSE
MOBIKWIK,One Mobikwik Systems Limited,BSE
SAILIFE,Sai Life Sciences Limited,BSE
VMM,Vishal Mega Mart Limited,BSE
HILLTONE,Hilltone Software and Gases Ltd,BSE
IKS,INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,BSE
YASHHV,Yash Highvoltage Limited,BSE
IGIL,International Gemmological Institute India Limited,BSE
HAMPS,HAMPS BIO LIMITED,BSE
NACDAC,NACDAC Infrastructure Limited,BSE
SANATHAN,Sanathan Textiles Limited,BSE
CEWATER,Concord Enviro Systems Limited,BSE
DAMCAPITAL,DAM Capital Advisors Limited,BSE
TRANSRAILL,Transrail Lighting Limited,BSE
MAMATA,MAMATA MACHINERY LIMITED,BSE
SENORES,SENORES PHARMACEUTICALS LIMITED,BSE
CARRARO,CARRARO INDIA LIMITED,BSE
VENTIVE,Ventive Hospitality Limited,BSE
UNIMECH,Unimech Aerospace and Manufacturing Limited,BSE
CONSUMER,Mirae Asset Mutual Fund,BSE
CITICHEM,Citichem India Limited,BSE
ITCHOTELS,ITC Hotels Limited,BSE
ECAPINSURE,Edelweiss Mutual Fund,BSE
TECHNICHEM,TECHNICHEM ORGANICS LIMITED,BSE
INDOFARM,INDO FARM EQUIPMENT LIMITED,BSE
VANDU,LEO DRYFRUITS & SPICES TRADING LIMITED,BSE
PARMESHWAR,PARMESHWAR METAL LIMITED,BSE
DAVIN,Davin Sons Retail Limited,BSE
FABCLEAN,FABTECH TECHNOLOGIES CLEANROOMS LIMITED,BSE
SETL,STANDARD ENGINEERING TECHNOLOGY LIMITED,BSE
INDOBELL,Indobell Insulations Limited,BSE
BRGIL,B.R.GOYAL INFRASTRUCTURE LIMITED,BSE
QUADFUTURE,Quadrant Future Tek Limited,BSE
AVAX,Avax Apparels and Ornaments Limited,BSE
LAXMIDENTL,Laxmi Dental Limited,BSE
RIKHAV,Rikhav Securities Limited,BSE
LGLL,LANDMARK GLOBAL LEARNING LIMITED,BSE
STALLION,Stallion India Fluorochemicals Limited,BSE
CNINFOTECH,CAPITALNUMBERS INFOTECH  LIMITED,BSE
SHRIPISTON,SHRIRAM PISTONS & RINGS LTD,BSE
DENTA,Denta Water and Infra Solutions Limited,BSE
RRECL,RDB Real Estate Constructions Limited,BSE
CLN,CLN ENERGY LIMITED,BSE
GBLOGISTIC,GB Logistics Commerce Limited,BSE
HMEML,H.M. ELECTRO MECH LIMITED,BSE
AGARWALEYE,Dr. Agarwal's Health Care Limited,BSE
MALPANI,MALPANI PIPES AND FITTINGS LIMITED,BSE
NEXT30ADD,DSP Mutual Fund,BSE
AMWILL,Amwill Health Care Limited,BSE
SOLARIUM,SOLARIUM GREEN ENERGY LIMITED,BSE
JUBLCPL,Jubilant Agri and Consumer Products Limited,BSE
AJAXENGG,AJAX Engineering Limited,BSE
COVANCE,COVANCE SOFTSOL LIMITED,BSE
HEXT,Hexaware Technologies Limited,BSE
BAJAJINDEF,Indef Manufacturing Limited,BSE
SHANMUGA,SHANMUGA HOSPITAL LIMITED,BSE
LKMEHTA,L.K.MEHTA POLYMERS LIMITED,BSE
QPOWER,QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,BSE
SWASTH,Swasth Foodtech India Limited,BSE
BEEZAASAN,Beezaasan Explotech Limited,BSE
NUKLEUS,NUKLEUS OFFICE SOLUTIONS LIMITED,BSE
VIKRAMAR,VIKRAM AROMA LIMITED,BSE
SHREENATH,SHREENATH PAPER PRODUCTS LIMITED,BSE
NAPSGLOBAL,NAPS Global India Limited,BSE
SELECTIPO,Mirae Asset Mutual Fund,BSE
EQUAL200,Mirae Asset Mutual Fund,BSE
PSPL,PDP Shipping & Projects Limited,BSE
PRABHA,Prabha Energy Limited,BSE
SUPERIRON,Super Iron Foundry Limited,BSE
AXISVALUE,Axis Mutual Fund,BSE
PPARIVAH,PARADEEP PARIVAHAN LIMITED,BSE
SBIBPB,SBI Mutual Fund,BSE
SPECTRUM,Spectrum Electrical Industries Limited,BSE
DESCO,Desco Infratech Limited,BSE
IDENTIXWEB,Identixweb Limited,BSE
ENRIN,Siemens Energy India Limited,BSE
RETAGGIO,Retaggio Industries Limited,BSE
SPINAROO,SPINAROO COMMERCIAL LIMITED,BSE
INFONATIVE,INFONATIVE SOLUTIONS LIMITED,BSE
EVIETF,ICICI Prudential Mutual Fund,BSE
STLNETWORK,STL Networks Limited,BSE
NPST,Network People Services Technologies Limited,BSE
ATHERENERG,Ather Energy Limited,BSE
KENRIK,Kenrik Industries Limited,BSE
SRIGEE,SRIGEE DLM LIMITED,BSE
MANOJJEWEL,Manoj Jewellers Limited,BSE
EQUAL50,Mirae Asset Mutual Fund,BSE
JASH,JASH ENGINEERING LIMITED,BSE
ABLBL,Aditya Birla Lifestyle Brands Limited,BSE
BORANA,BORANA WEAVES LIMITED,BSE
BELRISE,BELRISE INDUSTRIES LIMITED,BSE
UNIFIED,UNIFIED DATA TECH SOLUTIONS LIMITED,BSE
AEGISVOPAK,AEGIS VOPAK TERMINALS LIMITED,BSE
THELEELA,Leela Palaces Hotels & Resorts Limited,BSE
ASTONEALAB,ASTONEA LABS LIMITED,BSE
PROSTARM,PROSTARM INFO SYSTEMS LIMITED,BSE
SCODATUBES,Scoda Tubes Limited,BSE
3BFILMS,3B FILMS LIMITED,BSE
DIGITIDE,Digitide Solutions Limited,BSE
BLUSPRING,Bluspring Enterprises Limited,BSE
SNXT30BEES,Nippon India Mutual Fund,BSE
KRISHIVAL,KRISHIVAL FOODS LIMITED,BSE
ATENPAPERS,Aten Papers & Foam Limited,BSE
OSWALPUMPS,Oswal Pumps Limited,BSE
ARIS,ArisInfra Solutions Limited,BSE
RAYMONDREL,Raymond Realty Limited,BSE
ELLEN,ELLENBARRIE INDUSTRIAL GASES LIMITED,BSE
ABRFL,Abram Food Limited,BSE
KALPATARU,Kalpataru Limited,BSE
GLOBECIVIL,GLOBE CIVIL PROJECTS LIMITED,BSE
AJCJEWEL,AJC Jewel Manufacturers Limited,BSE
ICON,Icon Facilitators Limited,BSE
TOP15IETF,ICICI Prudential Mutual Fund,BSE
SEVL,SUPERTECH EV LIMITED,BSE
HDBFS,HDB FINANCIAL SERVICES LIMITED,BSE
SAMBHV,SAMBHV STEEL TUBES LIMITED,BSE
ACEALPHA,Ace Alpha Tech Limited,BSE
IGCL,Indogulf Cropsciences Limited,BSE
VALINDIA,Valencia India Limited,BSE
NEETUYOSHI,Neetu Yoshi Limited,BSE
ADCOUNTY,ADCOUNTY MEDIA INDIA LIMITED,BSE
VANDAN,VANDAN FOODS LIMITED,BSE
MARCLOIRE,MARC LOIRE FASHIONS LIMITED,BSE
INTERNET,Mirae Asset Mutual Fund,BSE
CRIZAC,CRIZAC LIMITED,BSE
CRYOGENIC,CRYOGENIC OGS LIMITED,BSE
METAINFO,META INFOTECH LIMITED,BSE
CHEMKART,Chemkart India Limited,BSE
TRAVELFOOD,TRAVEL FOOD SERVICES LIMITED,BSE
GLEN,Glen Industries Limited,BSE
APL,ASSTON PHARMACEUTICALS LIMITED,BSE
ADVENTHTL,Advent Hotels International Limited,BSE
SMARTWORKS,SMARTWORKS COWORKING SPACES LIMITED,BSE
PASHUPATI,Pashupati Cotspin Limited,BSE
ANTHEM,Anthem Biosciences Limited,BSE
CHEMBONDCH,CHEMBOND CHEMICALS  LIMITED,BSE
MONIKA,MONIKA ALCOBEV LIMITED,BSE
SWASTIKAAL,Swastika Castal Limited,BSE
MSECL,Monarch Surveyors and Engineering Consultants Limited,BSE
INDIQUBE,INDIQUBE SPACES LIMITED,BSE
EBGNG,GNG Electronics Limited,BSE
RMDRIP,R M DRIP AND SPRINKLERS SYSTEMS LIMITED,BSE
BRIGHOTEL,Brigade Hotel Ventures Limited,BSE
SHREEREF,SHREE REFRIGERATIONS LIMITED,BSE
SHANTIGOLD,SHANTI GOLD INTERNATIONAL LIMITED,BSE
PATELCHEM,PATEL CHEM SPECIALITIES LIMITED,BSE
EUROBOND,Euro Panel Products Limited,BSE
REPONO,REPONO LIMITED,BSE
UML,Umiya Mobile Limited,BSE
LAXMIINDIA,LAXMI INDIA FINANCE LIMITED,BSE
CPPLUS,Aditya Infotech Limited,BSE
NSDL,National Securities Depository Limited,BSE
BDI,B. D. Industries (Pune) Limited,BSE
LOTUSDEV,Sri Lotus Developers and Realty Limited,BSE
MBEL,M & B ENGINEERING LIMITED,BSE
TAKYON,TAKYON NETWORKS LIMITED,BSE
MEHUL,MEHUL COLOURS LIMITED,BSE
GROWWPOWER,Groww Mutual Fund,BSE
BLT,BLT Logistics Limited,BSE
ESSEX,ESSEX MARINE LIMITED,BSE
JSLL,Jeena Sikho Lifecare Limited,BSE
HILINFRA,Highway Infrastructure Limited,BSE
ALLTIME,ALL TIME PLASTICS LIMITED,BSE
JSWCEMENT,JSW CEMENT LIMITED,BSE
STARIMAGIN,STAR IMAGING AND PATH LAB LIMITED,BSE
ICODEX,ICODEX PUBLISHING SOLUTIONS LIMITED,BSE
BLUESTONE,BlueStone Jewellery and Lifestyle Limited,BSE
REGAAL,REGAAL RESOURCES LIMITED,BSE
PATELRMART,PATEL RETAIL LIMITED,BSE
VIKRAMSOLR,Vikram Solar Limited,BSE
LGT,LGT Business Connextions Limited,BSE
SHREEJISPG,Shreeji Shipping Global Limited,BSE
GEMAROMA,Gem Aromatics Limited,BSE
MEIL,MANGAL ELECTRICAL INDUSTRIES LIMITED,BSE
MANUFGBEES,Nippon India Mutual Fund,BSE
GLOBTIER,Globtier Infotech limited,BSE
NISMGMT,NIS MANAGEMENT LIMITED,BSE
VIKRAN,Vikran Engineering Limited,BSE
AHCL,ANLON HEALTHCARE LIMITED,BSE
OVAL,OVAL PROJECTS ENGINEERING LIMITED,BSE
CPEDU,Career Point Edutech Limited,BSE
ABRIL,ABRIL PAPER TECH LIMITED,BSE
SUGSLLOYD,SUGS LLOYD LIMITED,BSE
AMANTA,Amanta Healthcare Limited,BSE
RACHIT,Rachit Prints Limited,BSE
GOELCONS,GOEL CONSTRUCTION COMPANY LIMITED,BSE
AUSTERE,AUSTERE SYSTEMS LIMITED,BSE
SHARVAYA,SHARVAYA METALS LIMITED,BSE
SML100CASE,Zerodha Mutual Fund,BSE
VASHISHTHA,VASHISHTHA LUXURY FASHION LIMITED,BSE
KRUPALU,Krupalu Metals Limited,BSE
NCML,NILACHAL CARBO METALICKS LIMITED,BSE
KARBON,Karbonsteel Engineering Limited,BSE
SHRINGARMS,SHRINGAR HOUSE OF MANGALSUTRA LIMITED,BSE
